graph_name,alg_name,time,number_of_colors
fence,ConnectedSequential,56362,2
fence,ConnectedSequential,58597,2
fence,ConnectedSequential,55066,2
fence,ConnectedSequential,53857,2
fence,ConnectedSequential,53571,2
fence,ConnectedSequential,54650,2
fence,ConnectedSequential,54263,2
fence,ConnectedSequential,54023,2
fence,ConnectedSequential,53960,2
fence,ConnectedSequential,54141,2
fence,ConnectedSequential,54156,2
fence,ConnectedSequential,54449,2
fence,ConnectedSequential,53597,2
fence,ConnectedSequential,54061,2
fence,ConnectedSequential,54005,2
fence,ConnectedSequential,54955,2
fence,ConnectedSequential,53861,2
fence,ConnectedSequential,54486,2
fence,ConnectedSequential,54532,2
fence,ConnectedSequential,54332,2
fence,ConnectedSequential,54670,2
fence,ConnectedSequential,54541,2
fence,ConnectedSequential,54217,2
fence,ConnectedSequential,54309,2
fence,ConnectedSequential,54323,2
fence,ConnectedSequential,54561,2
fence,ConnectedSequential,54389,2
fence,ConnectedSequential,54465,2
fence,ConnectedSequential,54616,2
fence,ConnectedSequential,57142,2
fence,ConnectedSequential,54094,2
fence,ConnectedSequential,54924,2
fence,ConnectedSequential,54142,2
fence,ConnectedSequential,54062,2
fence,ConnectedSequential,54064,2
fence,ConnectedSequential,54532,2
fence,ConnectedSequential,54211,2
fence,ConnectedSequential,53860,2
fence,ConnectedSequential,54301,2
fence,ConnectedSequential,54017,2
fence,ConnectedSequential,53681,2
fence,ConnectedSequential,53907,2
fence,ConnectedSequential,54198,2
fence,ConnectedSequential,54598,2
fence,ConnectedSequential,54136,2
fence,ConnectedSequential,54456,2
fence,ConnectedSequential,54377,2
fence,ConnectedSequential,54105,2
fence,ConnectedSequential,54615,2
fence,ConnectedSequential,54182,2
fence,ConnectedSequential,53701,2
fence,ConnectedSequential,53956,2
fence,ConnectedSequential,53745,2
fence,ConnectedSequential,53488,2
fence,ConnectedSequential,53923,2
fence,ConnectedSequential,54152,2
fence,ConnectedSequential,54177,2
fence,ConnectedSequential,54221,2
fence,ConnectedSequential,54759,2
fence,ConnectedSequential,54238,2
fence,ConnectedSequential,53773,2
fence,ConnectedSequential,53638,2
fence,ConnectedSequential,53986,2
fence,ConnectedSequential,53946,2
fence,ConnectedSequential,54107,2
fence,ConnectedSequential,54116,2
fence,ConnectedSequential,56606,2
fence,ConnectedSequential,55754,2
fence,ConnectedSequential,54832,2
fence,ConnectedSequential,55432,2
fence,ConnectedSequential,54595,2
fence,ConnectedSequential,55515,2
fence,ConnectedSequential,53847,2
fence,ConnectedSequential,54789,2
fence,ConnectedSequential,54395,2
fence,ConnectedSequential,54845,2
fence,ConnectedSequential,56312,2
fence,ConnectedSequential,54282,2
fence,ConnectedSequential,54065,2
fence,ConnectedSequential,53160,2
fence,ConnectedSequential,53569,2
fence,ConnectedSequential,53882,2
fence,ConnectedSequential,54290,2
fence,ConnectedSequential,54135,2
fence,ConnectedSequential,53636,2
fence,ConnectedSequential,54176,2
fence,ConnectedSequential,53993,2
fence,ConnectedSequential,57824,2
fence,ConnectedSequential,59970,2
fence,ConnectedSequential,53991,2
fence,ConnectedSequential,53712,2
fence,ConnectedSequential,54574,2
fence,ConnectedSequential,54563,2
fence,ConnectedSequential,54562,2
fence,ConnectedSequential,54300,2
fence,ConnectedSequential,54468,2
fence,ConnectedSequential,54399,2
fence,ConnectedSequential,53815,2
fence,ConnectedSequential,53995,2
fence,ConnectedSequential,54107,2
fence,ConnectedSequential,54306,2
fence,ConnectedSequential,54200,2
fence,ConnectedSequential,54362,2
fence,ConnectedSequential,54700,2
fence,ConnectedSequential,54516,2
fence,ConnectedSequential,54346,2
fence,ConnectedSequential,54032,2
fence,ConnectedSequential,54128,2
fence,ConnectedSequential,54185,2
fence,ConnectedSequential,54612,2
fence,ConnectedSequential,54159,2
fence,ConnectedSequential,53672,2
fence,ConnectedSequential,56231,2
fence,ConnectedSequential,57068,2
fence,ConnectedSequential,69824,2
fence,ConnectedSequential,57104,2
fence,ConnectedSequential,55864,2
fence,ConnectedSequential,53990,2
fence,ConnectedSequential,53696,2
fence,ConnectedSequential,53748,2
fence,ConnectedSequential,55112,2
fence,ConnectedSequential,54054,2
fence,ConnectedSequential,54018,2
fence,ConnectedSequential,58881,2
fence,ConnectedSequential,57259,2
fence,ConnectedSequential,54141,2
fence,ConnectedSequential,53638,2
fence,ConnectedSequential,54021,2
fence,ConnectedSequential,54083,2
fence,ConnectedSequential,55446,2
fence,ConnectedSequential,53757,2
fence,ConnectedSequential,53969,2
fence,ConnectedSequential,54577,2
fence,ConnectedSequential,54329,2
fence,ConnectedSequential,54355,2
fence,ConnectedSequential,54064,2
fence,ConnectedSequential,53981,2
fence,ConnectedSequential,54122,2
fence,ConnectedSequential,54293,2
fence,ConnectedSequential,54836,2
fence,ConnectedSequential,54149,2
fence,ConnectedSequential,54177,2
fence,ConnectedSequential,54785,2
fence,ConnectedSequential,54541,2
fence,ConnectedSequential,54530,2
fence,ConnectedSequential,53741,2
fence,ConnectedSequential,54152,2
fence,ConnectedSequential,54609,2
fence,ConnectedSequential,54868,2
fence,ConnectedSequential,54115,2
fence,ConnectedSequential,54149,2
fence,ConnectedSequential,54391,2
fence,ConnectedSequential,54132,2
fence,ConnectedSequential,53683,2
fence,ConnectedSequential,54563,2
fence,ConnectedSequential,53826,2
fence,ConnectedSequential,55518,2
fence,ConnectedSequential,54265,2
fence,ConnectedSequential,54042,2
fence,ConnectedSequential,54165,2
fence,ConnectedSequential,54252,2
fence,ConnectedSequential,54016,2
fence,ConnectedSequential,54252,2
fence,ConnectedSequential,54194,2
fence,ConnectedSequential,54624,2
fence,ConnectedSequential,54609,2
fence,ConnectedSequential,54363,2
fence,ConnectedSequential,53898,2
fence,ConnectedSequential,54296,2
fence,ConnectedSequential,54395,2
fence,ConnectedSequential,58194,2
fence,ConnectedSequential,57056,2
fence,ConnectedSequential,59574,2
fence,ConnectedSequential,55854,2
fence,ConnectedSequential,54376,2
fence,ConnectedSequential,54416,2
fence,ConnectedSequential,55285,2
fence,ConnectedSequential,54427,2
fence,ConnectedSequential,54716,2
fence,ConnectedSequential,54453,2
fence,ConnectedSequential,54914,2
fence,ConnectedSequential,54219,2
fence,ConnectedSequential,56978,2
fence,BrooksAlgorithm,7616280,2
fence,BrooksAlgorithm,6915073,2
fence,BrooksAlgorithm,6983110,2
fence,BrooksAlgorithm,6805308,2
fence,BrooksAlgorithm,6729532,2
fence,BrooksAlgorithm,6942530,2
fence,BrooksAlgorithm,6745100,2
fence,BrooksAlgorithm,6970725,2
fence,BrooksAlgorithm,6781161,2
fence,BrooksAlgorithm,6812906,2
fence,BrooksAlgorithm,6820809,2
fence,BrooksAlgorithm,7061938,2
fence,BrooksAlgorithm,6754698,2
fence,BrooksAlgorithm,6865213,2
fence,BrooksAlgorithm,6740826,2
fence,BrooksAlgorithm,6876873,2
fence,BrooksAlgorithm,7079052,2
fence,BrooksAlgorithm,6757923,2
fence,BrooksAlgorithm,6770131,2
fence,BrooksAlgorithm,6798704,2
fence,BrooksAlgorithm,6792103,2
fence,BrooksAlgorithm,7069033,2
fence,BrooksAlgorithm,6790947,2
fence,BrooksAlgorithm,6812591,2
fence,BrooksAlgorithm,6712324,2
fence,BrooksAlgorithm,6795313,2
fence,BrooksAlgorithm,7067667,2
fence,BrooksAlgorithm,6748238,2
fence,BrooksAlgorithm,6754934,2
fence,BrooksAlgorithm,6842155,2
fence,BrooksAlgorithm,6818870,2
fence,BrooksAlgorithm,7085293,2
fence,BrooksAlgorithm,6773102,2
fence,BrooksAlgorithm,6734736,2
fence,BrooksAlgorithm,6838396,2
fence,BrooksAlgorithm,7133608,2
fence,BrooksAlgorithm,6742455,2
fence,BrooksAlgorithm,6773146,2
fence,BrooksAlgorithm,6745045,2
fence,BrooksAlgorithm,6817696,2
fence,BrooksAlgorithm,7120352,2
fence,BrooksAlgorithm,6798656,2
fence,BrooksAlgorithm,6787499,2
fence,BrooksAlgorithm,6755665,2
fence,BrooksAlgorithm,6831146,2
fence,BrooksAlgorithm,7214903,2
fence,BrooksAlgorithm,6901090,2
fence,BrooksAlgorithm,6815743,2
fence,BrooksAlgorithm,6866840,2
fence,BrooksAlgorithm,6839831,2
fence,BrooksAlgorithm,7082900,2
fence,BrooksAlgorithm,6864652,2
fence,BrooksAlgorithm,6830491,2
fence,BrooksAlgorithm,6836400,2
fence,BrooksAlgorithm,6803671,2
fence,BrooksAlgorithm,6989204,2
fence,BrooksAlgorithm,6816511,2
fence,BrooksAlgorithm,6805111,2
fence,BrooksAlgorithm,6768549,2
fence,BrooksAlgorithm,7221035,2
fence,BrooksAlgorithm,6804920,2
fence,BrooksAlgorithm,6800808,2
fence,BrooksAlgorithm,6776062,2
fence,BrooksAlgorithm,7056509,2
fence,BrooksAlgorithm,7255282,2
fence,BrooksAlgorithm,6857355,2
fence,BrooksAlgorithm,6931137,2
fence,BrooksAlgorithm,6822006,2
fence,BrooksAlgorithm,6830259,2
fence,BrooksAlgorithm,7096359,2
fence,BrooksAlgorithm,7390334,2
fence,BrooksAlgorithm,6807160,2
fence,BrooksAlgorithm,6816273,2
fence,BrooksAlgorithm,6752024,2
fence,BrooksAlgorithm,7111814,2
fence,BrooksAlgorithm,6767223,2
fence,BrooksAlgorithm,6770310,2
fence,BrooksAlgorithm,6816318,2
fence,BrooksAlgorithm,6810137,2
fence,BrooksAlgorithm,7048193,2
fence,BrooksAlgorithm,6722946,2
fence,BrooksAlgorithm,6828350,2
fence,BrooksAlgorithm,6793192,2
fence,BrooksAlgorithm,7200825,2
fence,BrooksAlgorithm,6754835,2
fence,BrooksAlgorithm,6885119,2
fence,BrooksAlgorithm,7354895,2
fence,BrooksAlgorithm,6991976,2
fence,BrooksAlgorithm,7259513,2
fence,BrooksAlgorithm,6836094,2
fence,BrooksAlgorithm,6793815,2
fence,BrooksAlgorithm,6789283,2
fence,BrooksAlgorithm,6857746,2
fence,BrooksAlgorithm,7073621,2
fence,BrooksAlgorithm,6805987,2
fence,BrooksAlgorithm,6782477,2
fence,BrooksAlgorithm,6882730,2
fence,BrooksAlgorithm,6877868,2
fence,BrooksAlgorithm,7059038,2
fence,BrooksAlgorithm,6717113,2
fence,BrooksAlgorithm,6794021,2
fence,BrooksAlgorithm,6848152,2
fence,BrooksAlgorithm,6903334,2
fence,BrooksAlgorithm,7120602,2
fence,BrooksAlgorithm,6797967,2
fence,BrooksAlgorithm,6855317,2
fence,BrooksAlgorithm,6842797,2
fence,BrooksAlgorithm,10592875,2
fence,BrooksAlgorithm,6599324,2
fence,BrooksAlgorithm,6755756,2
fence,BrooksAlgorithm,6832929,2
fence,BrooksAlgorithm,6903810,2
fence,BrooksAlgorithm,7117585,2
fence,BrooksAlgorithm,6822023,2
fence,BrooksAlgorithm,6876994,2
fence,BrooksAlgorithm,6917888,2
fence,BrooksAlgorithm,6951908,2
fence,BrooksAlgorithm,7117754,2
fence,BrooksAlgorithm,6770131,2
fence,BrooksAlgorithm,6845094,2
fence,BrooksAlgorithm,6874835,2
fence,BrooksAlgorithm,6919696,2
fence,BrooksAlgorithm,7069246,2
fence,BrooksAlgorithm,6834833,2
fence,BrooksAlgorithm,6853311,2
fence,BrooksAlgorithm,6757668,2
fence,BrooksAlgorithm,6823697,2
fence,BrooksAlgorithm,7042892,2
fence,BrooksAlgorithm,6820948,2
fence,BrooksAlgorithm,6862819,2
fence,BrooksAlgorithm,6811306,2
fence,BrooksAlgorithm,7219056,2
fence,BrooksAlgorithm,6801629,2
fence,BrooksAlgorithm,6837871,2
fence,BrooksAlgorithm,6855478,2
fence,BrooksAlgorithm,6781686,2
fence,BrooksAlgorithm,7145781,2
fence,BrooksAlgorithm,6759783,2
fence,BrooksAlgorithm,6862180,2
fence,BrooksAlgorithm,7046596,2
fence,BrooksAlgorithm,6822044,2
fence,BrooksAlgorithm,7139310,2
fence,BrooksAlgorithm,6807897,2
fence,BrooksAlgorithm,6866192,2
fence,BrooksAlgorithm,6808447,2
fence,BrooksAlgorithm,6830414,2
fence,BrooksAlgorithm,7049883,2
fence,BrooksAlgorithm,6739100,2
fence,BrooksAlgorithm,6797424,2
fence,BrooksAlgorithm,6851842,2
fence,BrooksAlgorithm,6829859,2
fence,BrooksAlgorithm,7137642,2
fence,BrooksAlgorithm,6808577,2
fence,BrooksAlgorithm,6868829,2
fence,BrooksAlgorithm,6809096,2
fence,BrooksAlgorithm,7131649,2
fence,BrooksAlgorithm,6706054,2
fence,BrooksAlgorithm,6922171,2
fence,BrooksAlgorithm,7047995,2
fence,BrooksAlgorithm,7052172,2
fence,BrooksAlgorithm,7214212,2
fence,BrooksAlgorithm,6835668,2
fence,BrooksAlgorithm,6835201,2
fence,BrooksAlgorithm,6905410,2
fence,BrooksAlgorithm,6820046,2
fence,BrooksAlgorithm,7095393,2
fence,BrooksAlgorithm,6721000,2
fence,BrooksAlgorithm,7970971,2
fence,BrooksAlgorithm,8186019,2
fence,BrooksAlgorithm,6956217,2
fence,BrooksAlgorithm,7050033,2
fence,BrooksAlgorithm,6884385,2
fence,BrooksAlgorithm,6897797,2
fence,BrooksAlgorithm,6914497,2
fence,BrooksAlgorithm,6842850,2
fence,BrooksAlgorithm,7127326,2
fence,BrooksAlgorithm,6791175,2
fence,BrooksAlgorithm,6920653,2
fence,BrooksAlgorithm,6848942,2
fence,BrooksAlgorithm,7148853,2
fence,BrooksAlgorithm,6764415,2
fence,BrooksAlgorithm,6845092,2
fence,BrooksAlgorithm,6870845,2
fence,BrooksAlgorithm,6832379,2
fence,BrooksAlgorithm,7099415,2
fence,BrooksAlgorithm,6764628,2
fence,BrooksAlgorithm,6826002,2
fence,BrooksAlgorithm,6902026,2
fence,BrooksAlgorithm,6907829,2
fence,BrooksAlgorithm,7114076,2
fence,BrooksAlgorithm,6838073,2
fence,BrooksAlgorithm,6870937,2
fence,BrooksAlgorithm,6848381,2
fence,BrooksAlgorithm,6799549,2
fence,BrooksAlgorithm,7057291,2
fence,BrooksAlgorithm,6815433,2
fence,BrooksAlgorithm,6876221,2
fence,BrooksAlgorithm,6901107,2
fence,BrooksAlgorithm,6832338,2
fence,BrooksAlgorithm,7111357,2
fence,BrooksAlgorithm,6798529,2
fence,BrooksAlgorithm,6862278,2
fence,BrooksAlgorithm,6803733,2
fence,BrooksAlgorithm,7190198,2
fence,BrooksAlgorithm,6698149,2
fence,BrooksAlgorithm,6805752,2
fence,BrooksAlgorithm,6874165,2
fence,BrooksAlgorithm,6879822,2
fence,BrooksAlgorithm,7124235,2
fence,BrooksAlgorithm,6849785,2
fence,BrooksAlgorithm,6782269,2
fence,BrooksAlgorithm,6876017,2
fence,BrooksAlgorithm,6861242,2
fence,BrooksAlgorithm,7108861,2
fence,BrooksAlgorithm,6762816,2
fence,BrooksAlgorithm,6812086,2
fence,BrooksAlgorithm,6866156,2
fence,BrooksAlgorithm,6873468,2
fence,BrooksAlgorithm,7124113,2
fence,BrooksAlgorithm,6859182,2
fence,BrooksAlgorithm,6861244,2
fence,BrooksAlgorithm,6865794,2
fence,BrooksAlgorithm,6790146,2
fence,BrooksAlgorithm,7104976,2
fence,BrooksAlgorithm,6843893,2
fence,BrooksAlgorithm,6917081,2
fence,BrooksAlgorithm,6774390,2
fence,BrooksAlgorithm,7202591,2
fence,BrooksAlgorithm,6832168,2
fence,BrooksAlgorithm,7480813,2
fence,BrooksAlgorithm,6993018,2
fence,BrooksAlgorithm,6983232,2
fence,BrooksAlgorithm,7289152,2
fence,BrooksAlgorithm,6892396,2
fence,BrooksAlgorithm,6891866,2
fence,BrooksAlgorithm,6952950,2
fence,BrooksAlgorithm,6891173,2
fence,BrooksAlgorithm,7166558,2
fence,BrooksAlgorithm,6819344,2
fence,BrooksAlgorithm,6944716,2
fence,BrooksAlgorithm,6816257,2
fence,BrooksAlgorithm,6870449,2
fence,BrooksAlgorithm,7104890,2
fence,BrooksAlgorithm,6911124,2
fence,BrooksAlgorithm,6854543,2
fence,BrooksAlgorithm,6855666,2
fence,BrooksAlgorithm,6837501,2
fence,BrooksAlgorithm,7193773,2
fence,BrooksAlgorithm,6830084,2
fence,BrooksAlgorithm,6922460,2
fence,BrooksAlgorithm,6912811,2
fence,BrooksAlgorithm,7125450,2
fence,BrooksAlgorithm,6720738,2
fence,BrooksAlgorithm,6877414,2
fence,BrooksAlgorithm,6892908,2
fence,BrooksAlgorithm,6932381,2
fence,BrooksAlgorithm,7123728,2
fence,BrooksAlgorithm,6835500,2
fence,BrooksAlgorithm,6808218,2
fence,BrooksAlgorithm,6857114,2
fence,BrooksAlgorithm,6881988,2
fence,BrooksAlgorithm,7158161,2
fence,BrooksAlgorithm,6860414,2
fence,BrooksAlgorithm,6880936,2
fence,BrooksAlgorithm,6857841,2
fence,BrooksAlgorithm,6873983,2
fence,BrooksAlgorithm,7029373,2
fence,BrooksAlgorithm,6902586,2
fence,BrooksAlgorithm,6860994,2
fence,BrooksAlgorithm,6899355,2
fence,BrooksAlgorithm,6784962,2
fence,BrooksAlgorithm,7148106,2
fence,BrooksAlgorithm,6869215,2
fence,BrooksAlgorithm,6911303,2
fence,BrooksAlgorithm,6841663,2
fence,BrooksAlgorithm,7207917,2
fence,BrooksAlgorithm,6717767,2
fence,BrooksAlgorithm,6858238,2
fence,BrooksAlgorithm,6785533,2
fence,BrooksAlgorithm,6928958,2
fence,BrooksAlgorithm,7188044,2
fence,BrooksAlgorithm,6859438,2
fence,BrooksAlgorithm,6885823,2
fence,BrooksAlgorithm,6865604,2
fence,BrooksAlgorithm,6871143,2
fence,BrooksAlgorithm,7168985,2
fence,BrooksAlgorithm,6797962,2
fence,BrooksAlgorithm,6915202,2
fence,BrooksAlgorithm,6903795,2
fence,BrooksAlgorithm,6923201,2
fence,BrooksAlgorithm,7151083,2
fence,BrooksAlgorithm,6853635,2
fence,BrooksAlgorithm,6917520,2
fence,BrooksAlgorithm,6919161,2
fence,BrooksAlgorithm,6846371,2
fence,BrooksAlgorithm,7182886,2
fence,BrooksAlgorithm,6843879,2
fence,BrooksAlgorithm,6935978,2
fence,BrooksAlgorithm,6922184,2
fence,BrooksAlgorithm,7198824,2
fence,BrooksAlgorithm,6816087,2
fence,BrooksAlgorithm,6902586,2
fence,BrooksAlgorithm,6828298,2
fence,BrooksAlgorithm,6956050,2
fence,BrooksAlgorithm,7267234,2
fence,BrooksAlgorithm,6846745,2
fence,BrooksAlgorithm,6925789,2
fence,BrooksAlgorithm,6980933,2
fence,BrooksAlgorithm,6877565,2
fence,BrooksAlgorithm,7209214,2
fence,BrooksAlgorithm,6923683,2
fence,BrooksAlgorithm,6967512,2
fence,BrooksAlgorithm,6837145,2
fence,BrooksAlgorithm,6921356,2
fence,BrooksAlgorithm,7112256,2
fence,BrooksAlgorithm,6814944,2
fence,BrooksAlgorithm,6949295,2
fence,BrooksAlgorithm,6938930,2
fence,BrooksAlgorithm,6837041,2
fence,BrooksAlgorithm,7211626,2
fence,BrooksAlgorithm,6848348,2
fence,BrooksAlgorithm,6886283,2
fence,BrooksAlgorithm,6900235,2
fence,BrooksAlgorithm,7239233,2
fence,BrooksAlgorithm,26333177,2
fence,BrooksAlgorithm,6588230,2
fence,BrooksAlgorithm,6679712,2
fence,BrooksAlgorithm,6773945,2
fence,BrooksAlgorithm,7056080,2
fence,BrooksAlgorithm,6789065,2
fence,BrooksAlgorithm,6857856,2
fence,BrooksAlgorithm,6751596,2
fence,BrooksAlgorithm,7126363,2
fence,BrooksAlgorithm,6997201,2
fence,BrooksAlgorithm,6842799,2
fence,BrooksAlgorithm,6772294,2
fence,BrooksAlgorithm,6826460,2
fence,BrooksAlgorithm,6792868,2
fence,BrooksAlgorithm,7078625,2
fence,BrooksAlgorithm,6712027,2
