graph_name,alg_name,time,number_of_colors,coloring
dense_random,BrooksAlgorithm,185623100,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,226594500,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,194740600,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,165005300,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,157321400,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,150899500,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,180174200,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,165651000,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,159254200,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,164386600,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,181888100,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,168847100,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,145044400,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,155947500,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,150746000,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,145100200,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,136084000,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,162735500,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,152572100,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,120706300,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,118230800,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,143046600,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,155948800,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,135488000,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,130257100,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,138781700,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,142625800,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,146578200,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,150272000,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,187141900,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,206522100,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,156871900,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,146296200,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,138951000,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,128128000,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,133808100,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,128749500,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,131787600,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,123238700,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,141085900,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,134135400,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,126493100,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
dense_random,BrooksAlgorithm,142464100,19,"[0, 18, 17, 1, 6, 8, 6, 17, 11, 7, 15, 12, 13, 0, 10, 10, 16, 1, 16, 9, 16, 5, 8, 2, 0, 6, 1, 7, 9, 4, 13, 12, 5, 3, 11, 2, 3, 4, 1, 13, 11, 10, 4, 4, 0, 7, 4, 0, 6, 1, 15, 3, 10, 1, 2, 1, 16, 15, 8, 3, 9, 9, 4, 7, 14, 12, 13, 0, 6, 1, 3, 14, 4, 8, 2, 5, 11, 5, 8, 8, 7, 6, 9, 2, 4, 2, 2, 3, 0, 0, 7, 2, 9, 5, 12, 5, 8, 13, 10, 12]"
